Wall time,Step,Value
1733786451.7561073,3099,3.0612497329711914
1733786499.5515625,3161,2.965202808380127
1733786552.6288452,3230,2.9760382175445557
1733786563.3903077,3244,2.7293825149536133
1733786564.9229724,3246,3.0549745559692383
1733786565.6982727,3247,2.8930513858795166
1733786611.3934746,3305,2.7042384147644043
1733786745.719064,3480,3.021477460861206
1733786852.7963793,3618,2.64939546585083
1733786854.3347957,3620,2.6622867584228516
1733786892.6929805,3670,2.6322147846221924
1733786948.2224903,3741,2.464439868927002
1733786988.3352196,3793,2.6517441272735596
1733787004.571588,3814,2.475386619567871
1733787009.9761791,3821,2.4414572715759277
1733787093.2998679,3928,2.228299617767334
1733787114.808907,3956,2.077566385269165
1733787136.2800705,3984,2.351963758468628
1733787176.256358,4036,2.245225191116333
1733787224.0687635,4098,2.43424916267395
1733787300.8154593,4196,2.197234630584717
1733787324.6628873,4227,2.2657341957092285
1733787328.5170608,4232,2.2089128494262695
1733787394.9179354,4317,2.0532238483428955
1733787396.4611924,4319,2.138528347015381
1733787458.945131,4400,2.097247838973999
1733787529.8877358,4492,2.0636508464813232
1733787542.978838,4509,2.098599433898926
1733787560.2183688,4530,1.8222365379333496
1733787635.7675903,4628,1.9010324478149414
1733787663.5007567,4664,1.940557599067688
1733787666.5931334,4668,1.9868777990341187
1733787672.7681565,4676,1.8406704664230347
1733787760.3222349,4788,1.8773541450500488
1733787771.1187062,4802,1.7298088073730469
1733787800.428611,4840,1.8281481266021729
1733787809.668273,4852,1.8407764434814453
1733787841.9604144,4894,1.8092169761657715
1733787902.146331,4971,1.7303352355957031
1733787904.449022,4974,1.6996545791625977
1733787963.1052105,5050,1.7238984107971191
1733787964.6528373,5052,1.720909595489502
1733788006.3227139,5106,1.7711269855499268
1733788029.3625095,5134,1.6300358772277832
1733788110.2000146,5239,1.7247755527496338
1733788179.4160867,5329,1.6177253723144531
1733788193.582483,5345,1.5948486328125
1733788204.349914,5359,1.5796829462051392
1733788251.3790023,5420,1.557058572769165
1733788325.964902,5517,1.6243561506271362
1733788351.5811682,5549,1.559076189994812
1733788440.1653664,5664,1.5757277011871338
1733788451.7408626,5679,1.5572452545166016
1733788485.5615335,5723,1.6464831829071045
1733788552.0600338,5808,1.4516814947128296
1733788565.1593995,5825,1.518775463104248
1733788567.4745352,5828,1.5096012353897095
1733788595.2787263,5864,1.5285484790802002
1733788600.6839516,5871,1.5417578220367432
1733788628.504791,5907,1.5765514373779297
1733788644.7323203,5928,1.5278903245925903
1733788693.6921425,5990,1.4716694355010986
1733788709.0577366,6010,1.538719654083252
1733788794.388881,6121,1.502084732055664
1733788802.0924394,6131,1.485194444656372
1733788856.4495127,6200,1.4498510360717773
1733788866.486477,6213,1.4650583267211914
1733788871.1246781,6219,1.4837218523025513
1733788881.156083,6232,1.4851385354995728
1733788925.219496,6289,1.5095170736312866
1733788942.9843616,6312,1.4818789958953857
1733788946.8457637,6317,1.4217252731323242
1733788993.5621865,6376,1.4463601112365723
1733789104.5712502,6520,1.454252004623413
1733789147.2145357,6574,1.4482876062393188
1733789169.549168,6603,1.4069373607635498
1733789211.1151686,6657,1.4438037872314453
1733789241.1747112,6696,1.443964958190918
1733789243.4967356,6699,1.397115707397461
1733789252.7670076,6711,1.499781847000122
1733789276.6304374,6742,1.414108157157898
1733789357.4288476,6846,1.4207950830459595
1733789363.5962458,6854,1.4667192697525024
1733789375.1409874,6869,1.4071414470672607
1733789449.7844777,6966,1.3578065633773804
1733789471.1035922,6992,1.3973076343536377
1733789488.0847936,7014,1.417245864868164
1733789558.9639204,7106,1.3943830728530884
1733789565.1179292,7114,1.4378994703292847
1733789596.7094269,7155,1.411594271659851
1733789668.6749458,7247,1.364003300666809
1733789718.017466,7311,1.4366328716278076
1733789739.6327453,7339,1.3877488374710083
1733789755.0608602,7359,1.4301681518554688
1733789774.16455,7382,1.4224796295166016
1733789788.8136396,7401,1.360816240310669
1733789826.5908763,7450,1.3999295234680176
1733789834.2896128,7460,1.383719563484192
1733789836.5957062,7463,1.3837599754333496
1733789848.1461816,7478,1.4229828119277954
1733789873.5512028,7511,1.4341788291931152
1733790009.8791318,7687,1.4221609830856323
1733790014.4838786,7693,1.3679667711257935
1733790066.0684328,7760,1.379644513130188
1733790087.593618,7788,1.3352702856063843
1733790096.7415545,7798,1.4034137725830078
1733790123.6834874,7833,1.3466395139694214
1733790175.2335348,7900,1.393620252609253
1733790199.844668,7932,1.3955223560333252
1733790245.253281,7991,1.3888938426971436
1733790273.814191,8026,1.3746376037597656
1733790304.5783958,8066,1.3938835859298706
1733790392.262966,8180,1.3656867742538452
1733790420.503842,8215,1.3700557947158813
1733790425.1231856,8221,1.3464322090148926
1733790478.1628485,8290,1.372060775756836
1733790512.000796,8334,1.4048585891723633
1733790534.3521307,8363,1.3371005058288574
1733790538.2065094,8368,1.3660258054733276
1733790545.1479576,8377,1.3242052793502808
1733790615.4960592,8467,1.3761848211288452
1733790617.8172743,8470,1.3161029815673828
1733790639.383796,8498,1.3634241819381714
1733790647.0992148,8508,1.3780351877212524
1733790691.7416565,8566,1.369571566581726
1733790718.7069345,8601,1.352280616760254
1733790746.3591301,8635,1.3332804441452026
1733790792.5244389,8695,1.3440214395523071
1733790889.696291,8819,1.3416035175323486
1733790892.0041356,8822,1.3242863416671753
1733790935.126729,8878,1.3173660039901733
1733790955.1243727,8904,1.3647382259368896
1733790957.427456,8907,1.340825080871582
1733790973.5954895,8928,1.3404515981674194
1733790978.9938648,8935,1.3562065362930298
1733791023.6518016,8993,1.348036289215088
1733791028.2884865,8999,1.3756626844406128
1733791072.6410625,9055,1.3065928220748901
1733791205.5803666,9226,1.3512582778930664
1733791210.9683921,9233,1.338197946548462
1733791231.7748985,9260,1.326954960823059
1733791274.9601164,9316,1.3460599184036255
1733791299.6656694,9348,1.3097323179244995
1733791348.9779694,9412,1.3287121057510376
1733791351.295925,9415,1.3271173238754272
1733791367.8356051,9435,1.3196300268173218
1733791393.2375886,9468,1.3284776210784912
1733791454.0887434,9547,1.3305423259735107
1733791459.4776578,9554,1.3493413925170898
1733791469.4799268,9567,1.3065298795700073
1733791515.6025622,9627,1.3602783679962158
1733791539.8968742,9657,1.3254777193069458
1733791557.5552895,9680,1.325598120689392
1733791571.3680036,9698,1.3331862688064575
1733791684.2491665,9843,1.371180534362793
1733791733.4475708,9907,1.2996201515197754
1733791850.4749932,10058,1.3498607873916626
1733791870.4413507,10084,1.3289635181427002
1733791934.9435635,10168,1.3073443174362183
1733792018.9226205,10276,1.310184359550476
1733792024.2955203,10283,1.345446228981018
1733792110.9430044,10396,1.3032474517822266
1733792113.2445805,10399,1.3251450061798096
1733792129.342381,10420,1.3203368186950684
1733792175.5703316,10479,1.2986825704574585
1733792183.2623959,10489,1.3058881759643555
1733792208.6129305,10522,1.3500131368637085
1733792273.9450881,10607,1.3021860122680664
1733792286.998288,10624,1.3369957208633423
1733792297.7506933,10638,1.3278833627700806
1733792310.0439997,10654,1.3325310945510864
1733792324.1126232,10671,1.3003113269805908
1733792354.7936728,10711,1.29121732711792
1733792390.0644493,10757,1.316567301750183
1733792390.8379607,10758,1.328688621520996
1733792407.7005084,10780,1.318464994430542
1733792434.5921426,10815,1.323918342590332
1733792454.5497742,10841,1.3081194162368774
1733792461.4609613,10850,1.3189399242401123
1733792502.6059544,10902,1.3102145195007324
1733792504.9137423,10905,1.308337926864624
1733792530.999325,10939,1.2819551229476929
1733792534.0698702,10943,1.305629014968872
1733792551.7472618,10966,1.300668478012085
1733792556.3645165,10972,1.287915587425232
1733792557.895026,10974,1.3060539960861206
1733792588.6148338,11014,1.3267807960510254
1733792593.2111077,11020,1.298841118812561
1733792603.1992292,11033,1.3478487730026245
1733792607.045926,11038,1.3288497924804688
1733792657.423738,11102,1.3200794458389282
1733792672.0093415,11121,1.332360863685608
1733792678.9206197,11130,1.3185689449310303
1733792731.098749,11198,1.2928354740142822
1733792732.6424456,11200,1.29842209815979
1733792733.397088,11201,1.3139313459396362
1733792778.6245553,11260,1.3463953733444214
1733792901.8610234,11419,1.32193124294281
1733792942.5393708,11472,1.2966256141662598
1733792958.762416,11492,1.2743016481399536
1733792982.5930283,11523,1.31199312210083
1733792989.4977772,11532,1.3006024360656738
1733793002.5771832,11549,1.2944644689559937
1733793015.6286328,11566,1.2854371070861816
1733793039.4443562,11597,1.3070721626281738
1733793078.6592522,11648,1.2916582822799683
1733793096.3241901,11671,1.2815700769424438
1733793108.0174959,11685,1.291512131690979
1733793164.759507,11759,1.341536283493042
1733793252.402092,11873,1.278787612915039
1733793327.3245368,11969,1.2699052095413208
1733793331.1600494,11974,1.288320779800415
1733793358.8963125,12010,1.283055305480957
1733793382.7714062,12041,1.2834274768829346
1733793458.3767354,12138,1.2910377979278564
1733793478.3646681,12164,1.2889634370803833
1733793481.435947,12168,1.3071876764297485
1733793493.7183588,12184,1.2701101303100586
1733793525.9426365,12226,1.296715259552002
1733793575.1344495,12290,1.3161234855651855
1733793577.43712,12293,1.2818487882614136
1733793590.821742,12309,1.2833468914031982
1733793664.6354287,12405,1.2766119241714478
1733793705.301128,12458,1.3061161041259766
1733793779.444112,12553,1.3071781396865845
1733793870.0899706,12671,1.2832177877426147
1733793891.5757697,12699,1.2981455326080322
1733793938.1685758,12758,1.3098816871643066
1733793974.3180606,12805,1.2795147895812988
1733794029.6498702,12877,1.2911657094955444
1733794044.2533891,12896,1.270662546157837
1733794078.457998,12939,1.2898775339126587
1733794138.3265734,13017,1.298836588859558
1733794151.388511,13034,1.2786167860031128
1733794172.135871,13061,1.2725666761398315
1733794188.2826219,13082,1.2786048650741577
1733794197.5078883,13094,1.2870774269104004
1733794209.0252872,13109,1.3076727390289307
1733794212.0945058,13113,1.2791621685028076
1733794226.2073395,13130,1.286163091659546
1733794253.8515673,13166,1.3014308214187622
1733794284.5844502,13206,1.2744994163513184
1733794309.9329288,13239,1.2747008800506592
1733794395.6709957,13349,1.2782362699508667
1733794436.32401,13402,1.2587286233901978
1733794439.3842032,13406,1.2834197282791138
1733794454.7133539,13426,1.294211983680725
1733794492.289909,13475,1.3017882108688354
1733794514.5363874,13504,1.2912354469299316
1733794547.9109259,13546,1.293621301651001
1733794587.027736,13597,1.293008804321289
1733794604.6462405,13620,1.2644989490509033
1733794649.8961682,13679,1.273822546005249
1733794652.2016947,13682,1.2900944948196411
1733794703.1486769,13747,1.2702690362930298
1733794725.3450248,13776,1.2702760696411133
1733794751.4319701,13810,1.2599632740020752
1733794778.27173,13845,1.2644134759902954
1733794808.185858,13884,1.288081407546997
1733794865.6451519,13957,1.2529239654541016
1733794880.2103539,13976,1.2637995481491089
1733794897.0554276,13998,1.2835502624511719
1733794959.9930575,14080,1.2869839668273926
1733795069.4841144,14221,1.2702784538269043
1733795120.1424305,14287,1.2541584968566895
1733795125.5102272,14294,1.2712997198104858
1733795132.4184768,14303,1.2888052463531494
1733795145.4538898,14320,1.2435634136199951
1733795154.640477,14332,1.2624870538711548
1733795159.2445436,14338,1.2715716361999512
1733795205.501585,14397,1.26077139377594
1733795243.8910995,14447,1.2845666408538818
1733795280.0171545,14494,1.2916797399520874
1733795307.6869287,14530,1.279701590538025
1733795326.090991,14554,1.3042265176773071
1733795329.8100586,14557,1.2631624937057495
1733795387.3566937,14632,1.2793768644332886
1733795391.9674366,14638,1.2609686851501465
1733795415.0293078,14668,1.2599146366119385
1733795421.9235363,14677,1.2649070024490356
1733795424.9940748,14681,1.2575342655181885
1733795429.6016867,14687,1.2870551347732544
1733795501.0883305,14779,1.2672576904296875
1733795501.8465083,14780,1.2813432216644287
1733795507.990092,14788,1.27129065990448
1733795511.047724,14792,1.272865653038025
1733795524.069796,14809,1.2619051933288574
1733795573.1293666,14873,1.3198579549789429
1733795587.6815362,14892,1.3117254972457886
1733795613.7811568,14926,1.2947543859481812
1733795692.22708,15027,1.2701053619384766
1733795740.6069832,15090,1.2504225969314575
1733795775.8757565,15136,1.2659425735473633
1733795810.8582327,15180,1.2794742584228516
1733795825.3995352,15199,1.252097725868225
1733795876.769567,15266,1.2844451665878296
1733795921.2068207,15324,1.2822328805923462
1733795938.807713,15347,1.2575781345367432
1733796036.2929246,15473,1.2830250263214111
1733796037.8304858,15475,1.272994041442871
1733796062.3381033,15507,1.2485255002975464
1733796086.0758407,15538,1.2571896314620972
1733796132.1940875,15597,1.288043737411499
1733796241.6118307,15740,1.2700409889221191
1733796259.9641936,15764,1.314382553100586
1733796266.8406043,15773,1.265397310256958
1733796307.8743682,15825,1.257476806640625
1733796310.1676834,15828,1.2536672353744507
1733796425.896482,15979,1.2647817134857178
1733796437.7853413,15993,1.3019236326217651
1733796515.8738592,16095,1.2567228078842163
1733796531.981632,16116,1.2577528953552246
1733796634.99931,16249,1.28133225440979
1733796690.1921077,16321,1.2718453407287598
1733796707.070087,16343,1.2665860652923584
1733796720.0899215,16360,1.2665525674819946
1733796756.2763546,16406,1.25090491771698
1733796782.3764987,16440,1.2571152448654175
1733796832.2234893,16505,1.259867548942566
1733796893.5559545,16585,1.2514281272888184
1733796897.393381,16590,1.2435250282287598
1733796952.9992568,16661,1.2490133047103882
1733796980.590713,16697,1.2760028839111328
1733797018.150989,16746,1.261610984802246
1733797065.6764607,16808,1.2631949186325073
1733797066.4361145,16809,1.2538352012634277
1733797094.1278698,16843,1.2628804445266724
1733797104.8844604,16857,1.2617459297180176
1733797137.056693,16899,1.2620899677276611
1733797266.304358,17066,1.2703183889389038
1733797290.0143862,17097,1.2569334506988525
1733797316.053835,17131,1.2638161182403564
1733797370.375735,17202,1.2583084106445312
1733797400.0372732,17239,1.2844213247299194
1733797425.244192,17272,1.235416054725647
1733797439.0163078,17290,1.25528085231781
1733797440.5458016,17292,1.2770649194717407
1733797458.1363294,17315,1.2658348083496094
1733797458.9074924,17316,1.2408512830734253
1733797459.6646695,17317,1.2570315599441528
1733797461.9634674,17320,1.2538379430770874
1733797476.4936295,17339,1.2594953775405884
1733797503.2644877,17374,1.2735931873321533
1733797526.9515135,17405,1.2409124374389648
1733797557.8956063,17444,1.2468611001968384
1733797565.5298126,17454,1.2427048683166504
1733797633.4953728,17543,1.253468632698059
1733797644.189021,17557,1.2562546730041504
1733797666.3575652,17586,1.282649278640747
1733797672.4835722,17594,1.2530990839004517
1733797694.6572073,17623,1.2442433834075928
1733797718.6969452,17653,1.2614822387695312
1733797771.5173879,17722,1.2514797449111938
1733797809.019429,17771,1.2528181076049805
1733797834.2944057,17804,1.2577329874038696
1733797949.223298,17953,1.2372831106185913
1733797968.3106158,17978,1.2528225183486938
1733797970.594667,17981,1.2587170600891113
1733797977.48177,17990,1.2575960159301758
1733797998.8709242,18018,1.2607131004333496
1733798026.6197498,18053,1.2704832553863525
1733798035.7720137,18065,1.2409260272979736
1733798084.6450975,18129,1.2483516931533813
1733798189.113532,18264,1.2633130550384521
1733798230.426806,18318,1.26277756690979
1733798333.2305238,18451,1.2511550188064575
1733798333.9861512,18452,1.2676074504852295
1733798440.7735276,18592,1.2513920068740845
1733798534.5064182,18713,1.2690532207489014
1733798539.8601007,18720,1.2360906600952148
1733798635.1997464,18845,1.2511425018310547
1733798672.8130608,18893,1.2794644832611084
1733798722.3710272,18958,1.2621506452560425
1733798736.85622,18977,1.257694959640503
1733798758.2046397,19005,1.2350668907165527
1733798775.0008934,19027,1.2409993410110474
1733798791.0245326,19048,1.2434816360473633
1733798844.1003964,19116,1.2490378618240356
1733798884.5460598,19169,1.2453606128692627
1733798928.8307095,19227,1.2433016300201416
1733798963.7432976,19271,1.2516546249389648
1733798985.9033406,19300,1.2318451404571533
1733799128.6961474,19485,1.248401403427124
1733799140.1985903,19500,1.231845736503601
1733799142.4983683,19503,1.2485175132751465
1733799159.3491488,19525,1.2385311126708984
1733799163.9287858,19531,1.230392336845398
1733799200.6699789,19579,1.2395260334014893
1733799212.127532,19594,1.250814437866211
1733799247.2170296,19640,1.269842505455017
1733799257.9026587,19654,1.2398169040679932
1733799266.2697167,19665,1.2743644714355469
1733799309.467621,19720,1.2356481552124023
1733799317.8726265,19731,1.2537322044372559
1733799322.4516912,19737,1.237871766090393
1733799367.5374434,19796,1.2514338493347168
1733799388.1669836,19823,1.235140323638916
1733799405.7404714,19846,1.265742540359497
1733799460.2608604,19916,1.2410056591033936
1733799477.0836155,19938,1.2531315088272095
1733799502.2998533,19971,1.239559531211853
1733799515.2901394,19988,1.2771035432815552
1733799520.6312797,19995,1.2804043292999268
1733799551.1787906,20035,1.2355934381484985
1733799564.9555387,20053,1.2478491067886353
1733799569.5304346,20059,1.2369245290756226
1733799571.828885,20062,1.242766261100769
1733799631.0644417,20138,1.2460722923278809
1733799631.8176568,20139,1.239943027496338
1733799633.3550947,20141,1.2631404399871826
1733799667.7627969,20186,1.2280970811843872
1733799691.4583158,20217,1.2328084707260132
1733799712.09514,20244,1.2455501556396484
1733799714.3938189,20247,1.248779058456421
1733799718.1982265,20252,1.2587779760360718
1733799762.026575,20308,1.2378349304199219
1733799773.4854424,20323,1.2530871629714966
1733799780.352583,20332,1.2387778759002686
1733799781.886694,20334,1.233368158340454
1733799819.3189623,20383,1.244588017463684
1733799862.888651,20440,1.2320094108581543
1733799897.3170378,20485,1.2268272638320923
1733799929.605622,20526,1.2380945682525635
1733799939.5159924,20539,1.249678134918213
1733799940.289841,20540,1.235892415046692
1733799957.1327121,20562,1.2505358457565308
1733799960.944375,20567,1.2698907852172852
1733799969.354647,20578,1.2393282651901245
1733800054.245576,20689,1.2521083354949951
1733800071.668575,20710,1.2257685661315918
1733800124.3669145,20779,1.243740200996399
1733800126.6632388,20782,1.2463555335998535
1733800127.4340394,20783,1.2396790981292725
1733800164.1298954,20831,1.2463734149932861
1733800182.4434502,20855,1.2349287271499634
1733800227.5486026,20913,1.2293599843978882
1733800284.0981443,20987,1.2704139947891235
1733800314.6331806,21027,1.239384412765503
1733800320.7431946,21035,1.2235069274902344
1733800345.1745286,21067,1.2548091411590576
1733800355.0958498,21080,1.225884199142456
1733800405.1077118,21144,1.255249261856079
1733800454.7697766,21209,1.2370883226394653
1733800472.3615925,21232,1.2590107917785645
1733800536.6225953,21316,1.2309317588806152
1733800538.9088798,21319,1.228800892829895
1733800543.8885565,21324,1.2427457571029663
1733800595.0655065,21391,1.2280004024505615
1733800608.8517609,21409,1.2308820486068726
1733800666.2310598,21484,1.2259068489074707
1733800696.0353723,21523,1.228440523147583
1733800696.8078873,21524,1.23172128200531
1733800817.7574522,21681,1.2640622854232788
1733800849.8916864,21723,1.2467143535614014
1733800850.6443381,21724,1.23679518699646
1733800901.388907,21789,1.2472240924835205
1733800905.98872,21795,1.2335941791534424
1733800925.9408786,21821,1.2567847967147827
1733800942.0868287,21842,1.2347203493118286
1733800946.7103527,21848,1.2234948873519897
1733800992.814393,21908,1.2413899898529053
1733801039.142839,21967,1.258824348449707
1733801063.6860738,21999,1.2197959423065186
1733801069.058711,22006,1.2359787225723267
1733801233.7756984,22220,1.2340834140777588
1733801252.8787596,22245,1.2288724184036255
1733801262.8286488,22258,1.2326164245605469
1733801283.4852931,22285,1.224381685256958
1733801288.8470237,22292,1.2579424381256104
1733801301.0645814,22308,1.2384765148162842
1733801307.1821644,22316,1.2346458435058594
1733801317.8953927,22330,1.2465664148330688
1733801340.2457929,22358,1.2480534315109253
1733801393.020517,22427,1.227530598640442
1733801395.3147087,22430,1.2291955947875977
1733801427.423458,22472,1.2545017004013062
1733801454.186808,22507,1.2458359003067017
1733801482.468691,22544,1.2305318117141724
1733801552.9367623,22635,1.2265064716339111
1733801648.2839892,22758,1.2396526336669922
1733801653.63282,22765,1.2381815910339355
1733801662.8177905,22777,1.2400071620941162
1733801701.8008058,22828,1.2283269166946411
1733801710.9626617,22840,1.2700055837631226
1733801779.5890517,22930,1.234031081199646
1733801781.8746674,22933,1.232787013053894
1733801895.475669,23080,1.2444959878921509
1733801898.5281804,23084,1.2397469282150269
1733801899.3005989,23085,1.2394354343414307
1733801931.4456253,23127,1.2400401830673218
1733801939.8295183,23138,1.2220027446746826
1733801943.643906,23143,1.223833680152893
1733801947.4507587,23148,1.2357094287872314
1733801974.7411783,23182,1.2215311527252197
1733801982.3655767,23192,1.2238361835479736
1733802002.198928,23218,1.2334455251693726
1733802036.570776,23263,1.2323664426803589
1733802054.1209426,23286,1.2543773651123047
1733802093.048682,23337,1.2294820547103882
1733802111.3677194,23361,1.2312883138656616
1733802127.217558,23380,1.2393673658370972
1733802137.9024913,23394,1.2465145587921143
1733802163.0403955,23427,1.2961121797561646
1733802249.4474573,23540,1.231065273284912
1733802288.0095403,23589,1.2356040477752686
1733802349.8978567,23670,1.2474128007888794
1733802358.3018057,23681,1.229071855545044
1733802373.5649517,23701,1.232967495918274
1733802419.372133,23761,1.2199101448059082
1733802429.298732,23774,1.2281179428100586
1733802458.9954767,23811,1.2197104692459106
1733802474.284995,23831,1.2370219230651855
1733802482.705657,23842,1.2226909399032593
1733802556.273035,23938,1.2257837057113647
1733802665.131462,24079,1.2265961170196533
1733802694.9628637,24118,1.2312052249908447
1733802717.189458,24147,1.2246582508087158
1733802747.0996888,24186,1.2377586364746094
1733802785.1235404,24234,1.235824704170227
1733802821.8482413,24282,1.2294681072235107
1733802823.3899977,24284,1.2271747589111328
1733802829.497302,24292,1.2331085205078125
1733802852.5027761,24322,1.236021637916565
1733802870.1662202,24345,1.2361432313919067
1733802880.8996313,24359,1.2310402393341064
1733802926.0494132,24416,1.2478935718536377
1733803034.0241623,24557,1.2221249341964722
1733803084.032886,24621,1.2326737642288208
1733803119.2036676,24667,1.2271236181259155
1733803142.0927215,24697,1.218743085861206
1733803158.8785126,24719,1.2327253818511963
1733803164.98777,24727,1.2291791439056396
1733803259.5903046,24849,1.2434064149856567
1733803282.533026,24879,1.233460545539856
1733803299.3331425,24901,1.2209067344665527
1733803324.5296857,24934,1.2179383039474487
1733803381.0965257,25008,1.2357087135314941
1733803411.9057086,25047,1.2325150966644287
1733803477.5666275,25133,1.2303497791290283
1733803533.3591437,25206,1.2250460386276245
1733803553.495519,25231,1.2383594512939453
1733803563.4436243,25244,1.2138290405273438
1733803570.3194816,25253,1.2266474962234497
1733803630.6480353,25332,1.2352118492126465
1733803675.6889787,25391,1.2288421392440796
1733803763.8540041,25505,1.2185336351394653
1733803775.3284328,25520,1.2215726375579834
1733803835.7216787,25599,1.230094313621521
1733803903.5773256,25686,1.2291862964630127
1733803971.6078174,25775,1.2607427835464478
1733803999.908601,25812,1.2315640449523926
1733814218.0609124,25642,1.7934339046478271
1733814246.6035829,25675,1.300442099571228
1733814282.7164123,25716,2.031973361968994
1733814378.271051,25824,1.3040118217468262
1733814394.1340525,25840,1.4329066276550293
1733814412.77306,25861,1.3498382568359375
1733814420.7937832,25870,1.5197783708572388
1733814435.064718,25886,1.6290740966796875
1733814491.54178,25949,1.5537042617797852
1733814492.4394171,25950,1.2528613805770874
1733814505.049899,25964,1.3605984449386597
1733814616.6683736,26087,1.2999171018600464
1733814626.4134126,26098,1.3843698501586914
1733814705.882472,26198,1.2523207664489746
1733814758.310604,26265,1.3144508600234985
1733814790.491032,26307,1.34999680519104
1733814912.8068476,26465,1.2398730516433716
1733814977.0430117,26549,1.2847528457641602
1733814978.570475,26551,1.3409671783447266
1733815009.960171,26592,1.2733111381530762
1733815010.7156854,26593,1.2736296653747559
1733815022.9437287,26609,1.3758628368377686
1733815032.892256,26622,1.3178298473358154
1733815034.4168704,26624,1.2371762990951538
1733815111.3790092,26723,1.2664843797683716
1733815228.1166825,26873,1.316072702407837
1733815277.2510812,26937,1.2596125602722168
1733815281.8505945,26943,1.2558218240737915
1733815286.4552002,26949,1.2324098348617554
1733815289.5469713,26953,1.2659565210342407
1733815290.3042526,26954,1.2335695028305054
1733815347.9055529,27029,1.2360360622406006
1733815379.698285,27069,1.262703776359558
1733815422.0580819,27124,1.2575687170028687
1733815514.5010688,27244,1.241545557975769
1733815520.673302,27252,1.2308895587921143
1733815558.970934,27300,1.2684788703918457
1733815608.3627524,27364,1.255555510520935
1733815610.6907585,27367,1.2493680715560913
1733815634.6461184,27398,1.2688250541687012
1733815642.3894665,27408,1.3062392473220825
1733815647.8053024,27415,1.250674843788147
1733815661.7147927,27433,1.2734403610229492
